term_id,term_str,n,num,pos_max,p_stem,tfidf_sum
18966,particularity,1,0,NN,particular,1.2752266189273116e-05
18967,particularize,1,0,VB,particular,1.2752266189273116e-05
18968,particularly,78,0,RB,particularli,7.338026973134711e-05
18969,particulars,23,0,NNS,particular,2.0293708823439912e-05
18971,parties,66,0,NNS,parti,5.633960018261528e-05
18972,parting,40,0,NN,part,8.302871255564472e-05
18973,partings,1,0,NNS,part,1.1849086635246452e-05
18974,partition,4,0,NN,partit,5.073895565654574e-05
18975,partitioned,1,0,VBN,partit,1.0371165600467903e-05
18976,partitions,1,0,NNS,partit,1.2752266189273116e-05
18977,partly,74,0,RB,partli,0.0
18978,partner,14,0,NN,partner,6.196600579233828e-05
18979,partners,7,0,NNS,partner,4.4700014343712174e-05
18980,partnership,6,0,NN,partnership,4.641106585113344e-05
18981,partook,5,0,NN,partook,4.0099075153505953e-05
18982,partridges,1,0,NN,partridg,1.2752266189273116e-05
18983,parts,42,0,NNS,part,3.812064021592978e-05
18984,party,166,0,NN,parti,0.00027922131770754334
18985,partys,1,0,NN,parti,1.2752266189273116e-05
18987,paschal,1,0,JJ,paschal,1.0371165600467903e-05
18988,pass,142,0,VB,pass,0.0
18989,passable,2,0,NN,passabl,2.0742331200935806e-05
18990,passably,1,0,RB,passabl,1.0371165600467903e-05
18991,passage,103,0,NN,passag,0.0
18992,passages,36,0,NNS,passag,3.3850760696582124e-05
18993,passageways,1,0,NN,passageway,1.847187537312218e-05
18994,passed,384,0,VBD,pass,0.0
18995,passee,1,0,VB,passe,1.0371165600467903e-05
18996,passel,2,0,NN,passel,3.694375074624436e-05
18997,passenger,54,0,NN,passeng,0.0001037866917056729
18998,passengers,91,0,NNS,passeng,0.0
18999,passer,2,0,NN,passer,1.5370603009736227e-05
19000,passerby,1,0,NN,passerbi,1.551194604840247e-05
19001,passers,6,0,NNS,passer,3.644700562651988e-05
19002,passersby,1,0,NN,passersbi,1.551194604840247e-05
19003,passes,13,0,VBZ,pass,2.5468295838550862e-05
19004,passeth,1,0,VBZ,passeth,1.0371165600467903e-05
19005,passing,123,0,VBG,pass,0.0
19006,passion,38,0,NN,passion,3.39748284229318e-05
19007,passionate,15,0,NN,passion,6.470793010893706e-05
19008,passionately,12,0,RB,passion,5.3031570363264025e-05
19009,passionless,2,0,NN,passionless,1.541562119316068e-05
19010,passions,14,0,NNS,passion,4.552885437883674e-05
19011,passive,5,0,JJ,passiv,2.6919197797961116e-05
19012,passport,8,0,NN,passport,5.690028359503229e-05
19013,passports,8,0,NN,passport,5.728344458220022e-05
19014,past,190,0,JJ,past,0.0
19015,paste,3,0,NN,past,2.07109041418817e-05
19016,pasted,1,0,VBN,past,1.2684738914136435e-05
19017,pastime,12,0,NN,pastim,4.903379799595676e-05
19018,pastimes,2,0,NNS,pastim,1.5370603009736227e-05
19019,pastor,1,0,JJ,pastor,1.2684738914136435e-05
19020,pastors,1,0,NN,pastor,1.551194604840247e-05
19021,pastry,3,0,NN,pastri,2.4902412675861792e-05
19022,pasture,3,0,NN,pastur,1.822350281325994e-05
19023,pastureless,1,0,NN,pastureless,1.1849086635246452e-05
19024,pasturing,2,0,VBG,pastur,1.7255407765913584e-05
19025,pasty,1,0,NN,pasti,1.2684738914136435e-05
19026,pat,3,0,VB,pat,2.0284893162705143e-05
19027,patch,20,0,NN,patch,4.368240267968557e-05
19028,patched,6,0,VBN,patch,3.3958504172362566e-05
19029,patches,23,0,NNS,patch,6.645503139732732e-05
19030,patchin,1,0,NN,patchin,1.847187537312218e-05
19031,patching,1,0,VBG,patch,1.2684738914136435e-05
19032,patchwork,3,0,NN,patchwork,1.8888756166140648e-05
19033,pate,2,0,NN,pate,2.715442126556809e-05
19034,patent,10,0,NN,patent,3.0313258715990315e-05
19035,patented,1,0,VBD,patent,1.1849086635246452e-05
19036,patents,1,0,NNS,patent,1.2752266189273116e-05
19037,paternal,2,0,JJ,patern,2.0484717665677932e-05
19038,path,78,0,NN,path,0.0
19039,pathe,1,0,NN,path,2.0355910898048993e-05
19040,pathetic,16,0,JJ,pathet,3.8682537526242585e-05
19041,pathetically,3,0,RB,pathet,2.4255274789752893e-05
19042,pathless,2,0,JJ,pathless,2.715442126556809e-05
19043,pathos,12,0,NN,patho,6.480221153181498e-05
19044,paths,14,0,NNS,path,6.099433202828436e-05
19045,patht,1,0,NN,patht,2.0355910898048993e-05
19046,pathway,3,0,NN,pathway,1.6495808338525853e-05
19047,pathways,1,0,NN,pathway,1.2684738914136435e-05
19048,patience,28,0,NN,patienc,0.0
19049,patient,62,0,NN,patient,0.0
19050,patiently,17,0,RB,patient,6.225249166199242e-05
19051,patients,14,0,NN,patient,2.809384646603955e-05
19053,patriarch,6,0,NN,patriarch,4.307206279440842e-05
19054,patriarchal,4,0,NN,patriarch,4.148466240187161e-05
19055,patriarchs,8,0,NN,patriarch,6.196938006754954e-05
19056,patrician,11,0,JJ,patrician,7.948240136872101e-05
19057,patricians,5,0,NNS,patrician,4.1227048866613735e-05
19058,patriot,13,0,NN,patriot,0.00020165529862923215
19059,patriotic,9,0,JJ,patriot,3.0020646391695283e-05
19060,patriotism,5,0,NN,patriot,3.64433071748168e-05
19061,patriots,21,0,NNS,patriot,0.0002153274581048817
19062,patrol,2,0,VB,patrol,2.0742331200935806e-05
19063,patrols,1,0,NNS,patrol,1.551194604840247e-05
19064,patron,27,0,NN,patron,0.0001331262377462845
19065,patronage,14,0,NN,patronag,4.198833302128594e-05
19066,patroness,3,0,NN,patro,3.554725990573935e-05
19067,patronise,3,0,VB,patronis,3.554725990573935e-05
19068,patronised,1,0,VBN,patronis,1.1849086635246452e-05
19069,patronising,1,0,VBG,patronis,1.2684738914136435e-05
19070,patronize,1,0,VB,patron,1.2752266189273116e-05
19071,patronized,1,0,VBN,patron,2.0355910898048993e-05
19072,patronizing,2,0,VBG,patron,1.6400901883013047e-05
19073,patrons,6,0,NN,patron,4.456942682009632e-05
19074,patted,6,0,VBD,pat,2.676393088705369e-05
19075,pattens,2,0,NN,patten,2.3698173270492903e-05
19076,patter,3,0,NN,patter,3.825679856781935e-05
19077,pattered,2,0,VBD,patter,2.2027099874790287e-05
19078,pattering,4,0,NN,patter,2.8964136462744604e-05
19079,pattern,30,0,NN,pattern,2.8531255300179413e-05
19080,patterns,4,0,NN,pattern,2.1781830854152524e-05
19083,patties,2,0,NN,patti,2.0742331200935806e-05
19084,patting,9,0,VBG,pat,6.23958352180386e-05
19087,paunch,1,0,NN,paunch,1.551194604840247e-05
19088,pauper,10,0,NN,pauper,5.7712444527129345e-05
19089,pauperise,1,0,VB,pauperis,2.0355910898048993e-05
19090,pauperism,1,0,NN,pauper,2.0355910898048993e-05
19091,paupers,29,0,NNS,pauper,0.00012330550354682312
19092,pause,83,0,NN,paus,0.0
19093,paused,47,0,VBD,paus,4.679280959733417e-05
19094,pauses,6,0,NNS,paus,5.652842447535118e-05
19095,pausing,24,0,VBG,paus,0.00010513959195244992
19096,pausings,1,0,NNS,paus,1.1849086635246452e-05
19097,pave,1,0,VB,pave,1.2752266189273116e-05
19098,paved,32,0,VBN,pave,8.400835537800776e-05
19099,pavement,50,0,NN,pavement,9.112167294553556e-05
19100,pavements,18,0,NNS,pavement,5.1254887230092164e-05
19101,paves,1,0,VBZ,pave,1.0371165600467903e-05
19102,pavilion,2,0,NN,pavilion,2.2072118058214742e-05
19103,paving,8,0,VBG,pave,2.439483582090173e-05
19104,paviour,1,0,NN,paviour,1.2684738914136435e-05
19105,paw,5,0,VB,paw,3.434741687435126e-05
19106,pawed,3,0,VBD,paw,3.313067795701166e-05
19107,pawing,5,0,NN,paw,3.407439541869153e-05
19108,pawnbroker,1,0,NN,pawnbrok,1.2684738914136435e-05
19109,pawnbrokers,3,0,NN,pawnbrok,3.8054216742409304e-05
19110,pawned,2,0,VBD,pawn,2.2027099874790287e-05
19111,pawning,1,0,VBG,pawn,1.0371165600467903e-05
19112,paws,4,0,NN,paw,5.113404174606256e-05
19113,pay,119,0,VB,pay,0.0
19114,payable,1,0,JJ,payabl,1.2752266189273116e-05
19115,payed,2,0,VBD,pay,2.550453237854623e-05
19116,payers,2,0,NN,payer,1.541562119316068e-05
19117,paying,21,0,VBG,pay,1.686041712923773e-05
19118,payment,2,0,NN,payment,1.879778997502594e-05
19119,payments,1,0,NN,payment,1.1849086635246452e-05
19121,pays,14,0,VBZ,pay,5.76401914567995e-05
19122,paythe,1,0,NN,payth,2.0355910898048993e-05
19123,pea,6,0,NN,pea,3.256560569787515e-05
19124,peace,91,0,NN,peac,0.0
19125,peaceable,4,0,JJ,peaceabl,2.9627002980952473e-05
19126,peaceably,1,0,NN,peaceabl,1.0371165600467903e-05
19127,peaceful,29,0,JJ,peac,0.0
19128,peacefulest,1,0,NN,peacefulest,1.2752266189273116e-05
19129,peacefuller,1,0,VB,peaceful,1.847187537312218e-05
19130,peacefullest,1,0,JJS,peacefullest,1.551194604840247e-05
19131,peacefully,7,0,RB,peac,3.829677797059217e-05
19132,peach,6,0,NN,peach,3.0256663275427084e-05
19133,peached,2,0,VBN,peach,2.536947782827287e-05
19134,peaches,2,0,NNS,peach,2.2655880947683104e-05
19135,peaching,2,0,VB,peach,2.536947782827287e-05
19136,peachy,1,0,VBN,peachi,1.2752266189273116e-05
19137,peacocks,1,0,NN,peacock,2.0355910898048993e-05
19138,peak,15,0,NN,peak,0.00011799825953751032
19139,peaked,3,0,JJ,peak,2.2329731593472613e-05
19140,peaks,29,0,NNS,peak,0.00023066980906724552
19141,peal,10,0,NN,peal,6.333915039217025e-05
19142,pealing,3,0,VBG,peal,2.2329731593472613e-05
19143,peals,1,0,NNS,peal,1.1849086635246452e-05
19144,peanuts,2,0,NNS,peanut,2.0742331200935806e-05
19145,peared,1,0,VBN,pear,1.2752266189273116e-05
19146,pearl,3,0,NN,pearl,3.111349680140371e-05
19147,pearls,1,0,NNS,pearl,1.0371165600467903e-05
19148,pearly,1,0,JJ,pearli,1.0371165600467903e-05
19149,pears,5,0,VBZ,pear,5.80481521463745e-05
19150,peart,1,0,JJ,peart,1.847187537312218e-05
19151,peas,4,0,NNS,pea,2.338645914110922e-05
19152,peasant,18,0,NN,peasant,0.00011064270037511718
19153,peasantry,1,0,NN,peasantri,1.2684738914136435e-05
19154,peasants,28,0,NNS,peasant,0.00017173703082339314
19155,pebble,4,0,NN,pebbl,3.083124238632136e-05
19156,pebbles,8,0,NNS,pebbl,4.207823760591874e-05
19157,pebblework,1,0,NN,pebblework,1.0371165600467903e-05
19158,pebbly,1,0,RB,pebbl,1.0371165600467903e-05
19159,peck,5,0,NN,peck,1.730439152759942e-05
19160,pecker,1,0,NN,pecker,2.797936570907902e-05
19161,peckery,1,0,NN,peckeri,1.2684738914136435e-05
19162,pecking,3,0,VBG,peck,3.154327756447485e-05
19163,pecks,1,0,VBZ,peck,1.847187537312218e-05
19164,pecooliar,1,0,NN,pecooliar,1.1849086635246452e-05
19165,peculiar,57,0,JJ,peculiar,5.060407505526324e-05
19166,peculiarities,5,0,NNS,peculiar,2.667369359945015e-05
19167,peculiarity,8,0,NN,peculiar,2.825292108046512e-05
19168,peculiarly,19,0,JJ,peculiarli,5.978293131952686e-05
19169,pecuniary,1,0,NN,pecuniari,1.551194604840247e-05
19170,peddle,1,0,VBP,peddl,1.847187537312218e-05
19171,peddler,1,0,NN,peddler,1.0371165600467903e-05
19172,peddlers,10,0,NNS,peddler,5.498579456781257e-05
19173,peddles,1,0,NNS,peddl,1.1849086635246452e-05
19174,peddling,1,0,VBG,peddl,1.2752266189273116e-05
19175,pedestal,7,0,NN,pedest,5.474837437233078e-05
19176,pedestals,1,0,NNS,pedest,1.2752266189273116e-05
19177,pedestrian,9,0,JJ,pedestrian,0.00011477039570345804
19178,pedestrianism,3,0,NN,pedestrian,3.825679856781935e-05
19179,pedestrianizing,2,0,VBG,pedestrian,2.550453237854623e-05
19180,pedestrians,3,0,NNS,pedestrian,3.825679856781935e-05
19181,pedigree,2,0,NN,pedigre,2.2072118058214742e-05
19183,pedometer,6,0,NN,pedomet,7.65135971356387e-05
19184,peel,13,0,NN,peel,4.3849175740138174e-05
19185,peeled,4,0,VBD,peel,2.8332438588148864e-05
19186,peeling,2,0,NN,peel,2.0742331200935806e-05
19187,peep,20,0,NN,peep,2.161235996734784e-05
19188,peeped,19,0,VBD,peep,6.39644394508016e-05
19189,peeping,16,0,VBG,peep,3.8013349261224295e-05
19190,peer,1,0,NN,peer,1.1849086635246452e-05
19191,peered,8,0,VBD,peer,2.547890275409354e-05
19192,peering,8,0,VBG,peer,2.7497810950150908e-05
19193,peerless,5,0,NN,peerless,2.809975393175408e-05
19194,peevish,3,0,JJ,peevish,2.2901247943354212e-05
19195,peg,15,0,NN,peg,1.4177294251748935e-05
19198,pegged,3,0,VBD,peg,4.328207763688226e-05
19199,pegging,4,0,VBG,peg,2.5905711678578486e-05
19202,pegs,3,0,NN,peg,2.4812376309012884e-05
19204,pell,3,0,VBP,pell,3.8054216742409304e-05
19205,pellet,1,0,NN,pellet,1.0371165600467903e-05
19206,pellets,1,0,NNS,pellet,1.0371165600467903e-05
19207,pelted,3,0,VBD,pelt,1.6495808338525853e-05
19208,pelting,1,0,NN,pelt,1.2752266189273116e-05
19210,pen,56,0,NN,pen,0.0
19211,penal,1,0,JJ,penal,2.0355910898048993e-05
19212,penalties,4,0,NN,penalti,2.2084775645551687e-05
19213,penalty,4,0,NN,penalti,2.4477723473166483e-05
19214,penance,4,0,VB,penanc,2.4974151881860484e-05
19215,pence,11,0,NN,penc,6.627945169515587e-05
19216,pencil,20,0,NN,pencil,0.0
19217,penciled,2,0,VB,pencil,1.541562119316068e-05
19218,pendants,1,0,NN,pendant,1.2752266189273116e-05
19219,pendent,2,0,NN,pendent,3.102389209680494e-05
19220,pending,2,0,VBG,pend,2.2027099874790287e-05
19221,pendulous,1,0,JJ,pendul,1.0371165600467903e-05
19222,pendulum,10,0,NN,pendulum,5.516436252246534e-05
19223,pendulums,1,0,NNS,pendulum,1.2752266189273116e-05
19224,penetrate,6,0,VB,penetr,3.8597683081786904e-05
19225,penetrated,5,0,VBD,penetr,2.1334951888805452e-05
19226,penetrates,1,0,VBZ,penetr,1.0371165600467903e-05
19227,penetrating,2,0,VBG,penetr,2.550453237854623e-05
19228,penetration,2,0,NN,penetr,2.2072118058214742e-05
19229,peninsula,1,0,NN,peninsula,1.0371165600467903e-05
19230,penitence,5,0,NN,penit,3.2351488082671795e-05
19231,penitent,7,0,NN,penit,2.9284106628027347e-05
19232,penitential,4,0,JJ,penitenti,3.403947063609455e-05
19233,penitentially,1,0,RB,penitenti,1.1849086635246452e-05
19234,penitentials,1,0,NN,penitenti,1.1849086635246452e-05
19235,penitentiary,1,0,NN,penitentiari,1.847187537312218e-05
19236,penitently,1,0,RB,penit,1.1849086635246452e-05
19237,penknife,3,0,NN,penknif,2.9369389445694602e-05
19238,penmanship,1,0,NN,penmanship,1.0371165600467903e-05
19239,pennants,1,0,NNS,pennant,1.2752266189273116e-05
19240,penned,3,0,VBN,pen,1.6495808338525853e-05
19241,pennies,3,0,NN,penni,2.2329731593472613e-05
19243,penny,29,0,NN,penni,8.266102515785598e-05
19244,pennyworth,1,0,NN,pennyworth,1.0371165600467903e-05
19246,pens,21,0,NNS,pen,7.472089880804388e-05
19247,pensez,1,0,NN,pensez,1.0371165600467903e-05
19248,pension,7,0,NN,pension,3.9826765712759706e-05
19249,pensioned,3,0,VBD,pension,2.047644890689191e-05
19250,pensions,3,0,NN,pension,2.2329731593472613e-05
19251,pensive,4,0,JJ,pensiv,2.236399950294892e-05
19252,pensively,5,0,RB,pensiv,2.667369359945015e-05
19253,pent,4,0,NN,pent,3.838332914062816e-05
19254,pentelic,1,0,JJ,pentel,1.0371165600467903e-05
19257,penurious,1,0,NN,penuri,1.0371165600467903e-05
19258,people,956,0,NNS,peopl,0.0
19259,peopled,4,0,VBN,peopl,2.423848109946234e-05
19260,peoples,34,0,NN,peopl,3.194308086020272e-05
19261,pepper,9,0,NN,pepper,5.1546887491914686e-05
19262,peppercorn,1,0,NN,peppercorn,1.551194604840247e-05
19263,peppercorny,1,0,NN,peppercorni,1.1849086635246452e-05
19264,peppered,3,0,VBD,pepper,3.154327756447485e-05
19265,peppering,2,0,JJ,pepper,2.715442126556809e-05
19266,peppermint,3,0,NN,peppermint,3.8054216742409304e-05
19267,per,20,0,IN,per,3.90241828808648e-05
19269,peradventure,1,0,VB,peradventur,1.0371165600467903e-05
19270,perannium,1,0,NN,perannium,1.1849086635246452e-05
19271,peraps,2,0,NNS,perap,3.0967494054800804e-05
19272,perceive,23,0,VB,perceiv,4.4117344309330346e-05
19273,perceived,25,0,VBD,perceiv,4.827278266600212e-05
19274,perceives,3,0,NNS,perceiv,2.4902412675861792e-05
19275,perceiving,4,0,NN,perceiv,2.317603997760895e-05
19276,percent,4,0,NN,percent,4.148466240187161e-05
19277,percentage,9,0,NN,percentag,6.73576122270648e-05
19278,perceptible,12,0,JJ,percept,4.839435119975758e-05
19279,perceptibly,8,0,RB,percept,3.685836499134561e-05
19280,perception,15,0,NN,percept,4.598888111718652e-05
19281,perceptions,1,0,NNS,percept,1.2684738914136435e-05
19282,perch,14,0,NN,perch,2.6013054673021674e-05
19283,percha,1,0,NN,percha,1.0371165600467903e-05
19284,perchance,4,0,NN,perchanc,4.148466240187161e-05
19285,perched,27,0,VBN,perch,7.499565720302144e-05
19286,perches,3,0,NNS,perch,2.416951816622552e-05
19287,percussion,3,0,NN,percuss,8.393809712723706e-05
19288,perdition,8,0,NN,perdit,5.690028359503229e-05
19291,peremptorily,3,0,RB,peremptorili,2.047644890689191e-05
19292,peremptory,2,0,JJ,peremptori,1.879778997502594e-05
19293,perennial,1,0,JJ,perenni,2.797936570907902e-05
19294,perfect,95,0,JJ,perfect,0.0
19295,perfected,1,0,VBD,perfect,1.1849086635246452e-05
19296,perfection,24,0,NN,perfect,4.1938922001478614e-05
19297,perfections,2,0,NN,perfect,2.0742331200935806e-05
19298,perfectly,145,0,RB,perfectli,0.0
19299,perforated,3,0,VBN,perfor,1.6495808338525853e-05
19300,perforce,1,0,NN,perforc,1.551194604840247e-05
19301,perform,18,0,VB,perform,1.5084695380679637e-05
19302,performance,47,0,NN,perform,0.0
19303,performances,14,0,NNS,perform,4.497851579506584e-05
19304,performanth,3,0,NN,performanth,6.106773269414698e-05
19305,performed,27,0,VBD,perform,0.0
19306,performer,1,0,NN,perform,1.0371165600467903e-05
19307,performers,2,0,NNS,perform,2.715442126556809e-05
19308,performing,18,0,VBG,perform,1.823255107563162e-05
19309,performs,1,0,VBZ,perform,1.0371165600467903e-05
19310,perfume,2,0,NN,perfum,2.536947782827287e-05
19311,perfumed,2,0,VBD,perfum,1.5370603009736227e-05
19312,perfumers,1,0,NN,perfum,1.1849086635246452e-05
19313,perfumery,2,0,NN,perfumeri,2.0771076191505746e-05
19314,perfumes,2,0,NNS,perfum,1.5370603009736227e-05
19315,perfused,1,0,VBN,perfus,1.2752266189273116e-05
19316,perfuses,1,0,VBZ,perfus,1.2752266189273116e-05
19317,perhaps,283,0,RB,perhap,0.0
19319,perihelion,1,0,NN,perihelion,1.0371165600467903e-05
19320,peril,27,0,NN,peril,5.14909006507232e-05
19321,perilous,12,0,JJ,peril,7.711581396121125e-05
19322,perils,9,0,NNS,peril,7.835338370839161e-05
19323,period,38,0,NN,period,7.630032989079059e-05
19324,periodical,4,0,JJ,period,1.759934592901949e-05
19325,periodically,2,0,RB,period,2.2027099874790287e-05
19326,periodicals,2,0,NNS,period,5.595873141815804e-05
19327,periods,4,0,NNS,period,2.6701846356594574e-05
19328,perish,13,0,VB,perish,7.423795942097032e-05
19329,perishable,4,0,JJ,perish,2.924384199378455e-05
19330,perished,13,0,VBN,perish,1.1695418400612915e-05
19331,perishes,1,0,VBZ,perish,1.2752266189273116e-05
19332,perishing,8,0,VBG,perish,4.2094115846152374e-05
19333,permanency,1,0,NN,perman,2.797936570907902e-05
19334,permanent,8,0,JJ,perman,3.507938410522484e-05
19335,permanently,4,0,RB,perman,3.011910321249688e-05
19336,permeated,1,0,VBN,permeat,1.2752266189273116e-05
19337,permissible,1,0,JJ,permiss,1.2752266189273116e-05
19338,permission,24,0,NN,permiss,4.372164937273992e-05
19339,permit,15,0,VB,permit,4.6315842315280594e-05
19340,permits,6,0,VBZ,permit,4.6246863579482044e-05
19341,permitted,24,0,VBN,permit,7.643532060428182e-05
19342,permitting,4,0,VBG,permit,3.43129384663018e-05
19343,pernicious,3,0,JJ,pernici,2.2507088173025162e-05
19344,peroration,3,0,NN,peror,3.748251189633364e-05
19345,perpendicular,23,0,JJ,perpendicular,9.228899216286365e-05
19346,perpendicularly,1,0,NNS,perpendicularli,1.2752266189273116e-05
19347,perpetrating,1,0,VBG,perpetr,1.2752266189273116e-05
19348,perpetual,5,0,JJ,perpetu,4.5168171626023206e-05
19349,perpetually,7,0,RB,perpetu,4.2427104705231145e-05
19350,perpetuate,1,0,VB,perpetu,1.551194604840247e-05
19351,perpetuating,1,0,VBG,perpetu,1.551194604840247e-05
19352,perpetuation,1,0,NN,perpetu,1.551194604840247e-05
19353,perplex,1,0,VB,perplex,1.1849086635246452e-05
19354,perplexed,17,0,JJ,perplex,6.841711387532159e-05
19355,perplexedly,1,0,RB,perplexedli,1.551194604840247e-05
19356,perplexing,3,0,JJ,perplex,2.120540467746763e-05
19357,perplexities,4,0,NNS,perplex,3.72687805358589e-05
19358,perplexity,22,0,NN,perplex,4.7037607409641414e-05
19359,perquisitions,1,0,NNS,perquisit,1.551194604840247e-05
19360,persecute,1,0,NN,persecut,1.2752266189273116e-05
19361,persecuted,13,0,VBN,persecut,5.475710952786108e-05
19362,persecutest,1,0,JJS,persecutest,1.0371165600467903e-05
19363,persecuting,5,0,VBG,persecut,3.93327531791701e-05
19364,persecution,5,0,NN,persecut,4.630935207396709e-05
19365,persecutions,1,0,NNS,persecut,1.0371165600467903e-05
19366,persecutor,2,0,NN,persecutor,2.0484717665677932e-05
19367,persecutors,2,0,NNS,persecutor,2.0742331200935806e-05
19368,perseverance,4,0,NN,persever,2.6237269156748077e-05
19369,persevered,1,0,NN,persev,1.1849086635246452e-05
19370,persevering,1,0,NN,persev,1.551194604840247e-05
19371,perseveringly,3,0,NN,perseveringli,2.2901247943354212e-05
19374,persist,2,0,VB,persist,2.2027099874790287e-05
19375,persisted,18,0,VBD,persist,5.4885051218260766e-05
